"Username","CIF"
"ovelasquez32","9264140767"
"@ybennett","7895683029"
"robert71_3qiis","7366483412"
"laurabarrera_vesw9","4036357542"
"fbush.","0831267954"
"dshannon74","6892506230"
"brian33_y","3792026460"
"mmills.78","7266056748"
"@owells","3107378315"
"pameladurham.gomezbrittney","0378252319"
"brettferrell_n0","2967801304"
"tonimiles85","0110995960"
"simmonsmary.","0392802809"
"bbartlett_lz","4224007306"
"foleychristina40","0774094155"
"johnmueller.espinozajose","7366203432"
"nathan90_qivlw","1649518789"
"tyleralexander_oik","1710111452"
"@brendarodriguez","5974140926"
"huertabrenda81","1930224014"
"jensenrichard75","7414433693"
"millerkeith.danielleburton","3285555112"
"johnny40.cynthiafleming","9680032516"
"jamesscott.","6002111946"
"aprilbrown63","5118260598"
"alexmarks_hy60y","6244504702"
"cwelch94","2706701781"
"@caldwellchristian","9985075873"
"michael86.55","8591656685"
"bennettjeffery12","8367230428"
"cameronlewis33","3996285491"
"@john79","9256966110"
"psingleton_ary","2225504743"
"tonybrown_juh","7376462797"
"@dmiller","1119046231"
"jamie17.25","5969075287"
"@brettbradford","4593219372"
"@whitebrenda","3611189752"
"grantamanda36","4673985541"
"alexis85.curtis49","3790719512"
"pmejia.","7812694083"
"rebeccajackson.","3818041623"
"webbnancy25","8027464291"
"@xchen","1308145641"
"patriciahoward63","0501581025"
"timothywatson.","1728197625"
"jessica90_nps0c","0591110572"
"@laura95","5964808849"
"jordan42_k","5695999524"
"melissachapman.jmann","2803739472"
"cleon_qk7o3","9883626647"
"boydjordan_xq2","2073155680"
"@daniellewilliams","9037186333"
"@freese","3629704483"
"jonesnathan.96","9483337086"
"margaret14.10","2356633861"
"@cannoncarolyn","2949230757"
"syu_r47w6","2384947562"
"@alyssawilson","2741631287"
"@joseph11","9396738688"
"@thompsonadam","5581477427"
"diazchristopher_w09q","3911570579"
"jharris.","4846976896"
"@jonathanwong","0566148960"
"swall.","3744724943"
"ricky29.","8384996112"
"@tbarnes","9376960332"
"cohenjeremy_pf","9199422592"
"victorgray83","2722887021"
"asolis.odompatty","1469659155"
"wweber35","1576063933"
"stephanieking_ls","6594862848"
"reyesheather.","2103573808"
"tiffanyharper.jgoodwin","5028439411"
"riveraalicia_s7as","5781680537"
"brooke43.warrenchristina","8439857689"
"@williecoleman","2726590491"
"@candicecortez","4616165400"
"christopherhenry_gn","1734553003"
"jenniferwilliams47","6560744518"
"@alexa02","2135601735"
"mfuentes38","9648419326"
"hpeters_ds4s","4187769042"
"@steven41","1478791201"
"irogers74","4300086191"
"njohnson_w2mn","7793311643"
"gschneider56","3468612988"
"phillipsmelissa.perezduane","0084374699"
"pittmanbrandon.","0307513267"
"jameswolfe30","9704683561"
"jpena58","6876432780"
"omarglover.19","1184388880"
"harrisanthony95","5051863723"
"timothy64.","7154366241"
"coryali87","8433812962"
"@osbornescott","3956312993"
"@sally21","9172862738"
"madison13.56","5687492941"
"@danielmendoza","1881145521"
"pwilson37","0744246273"
"bairdlynn_0r9","1149549973"
"@randrade","6435780567"
"jmorales_bt","6004988054"
"warrenanthony54","7655674588"
"georgejulie_r408","2243336196"
"@whitejoseph","2940917886"
"burnskevin_9f89","6165897942"
"perrylouis_te","1603413572"
"@whitetyler","5081000679"
"jamiesanchez12","2448489439"
"victoriafuentes_cj1","1447731631"
"mariestrong.83","2646405687"
"amy02_x61","6871484985"
"burchmichael_wj","7270335570"
"@carla43","8966274606"
"shannon3029","5854529254"
"traceysolis.shannon08","2177995306"
"@castanedamatthew","9074763127"
"yolsen_8j9p","9381239222"
"lopezshane.","2096766112"
"antonio25.87","2057494067"
"keith39.84","3614149252"
"williamsmarcus67","2869435251"
"richardcraig.17","7313433749"
"@ymyers","6532120175"
"@chapmanchristopher","1691443208"
"patriciaadams_zgamz","9570414071"
"sedwards81","6897356235"
"todd33_x1vly","6038773020"
"@tony40","7321088576"
"thomasvanessa_04cg","9571025956"
"richardrobinson_fh","8491131194"
"kimberly2444","0215968419"
"william48_c","5404126230"
"katherinehutchinson_j5v","1794901087"
"@duane74","3166901094"
"brandyreeves_bw","6795611567"
"williamschristopher.33","6203481857"
"guerrasheena_8","4082925994"
"mdiaz34","2733212619"
"javier74.claytoncrosby","5096341030"
"michaelstevens_kla","2469260611"
"@jared41","1794982320"
"thompsonrobert31","6330554233"
"@vaughndevin","5168227094"
"brandon73.26","9360310297"
"omurray.","8292107311"
"michael46_m1","0026044995"
"vthompson_ik","5768173846"
"@zhunt","5316710255"
"@davidhayes","0862621774"
"hschneider.80","0846623234"
"nolanjohnathan_83w","0718194866"
"@kenneth69","2578967790"
"lopezjennifer_l14b","0153767980"
"@woodsalyssa","9055256978"
"desiree85_kfa","3981346931"
"williamkeith.51","5235553139"
"briansims_dag","0046130700"
"dsoto_j9","9694878962"
"@mullinsmichael","2681896452"
"christopherarmstrong28","9501732823"
"mark60_xr07f","6838023129"
"waltersmelanie78","1855498643"
"@roygonzalez","4041339570"
"suzanne10_gv","3409705481"
"awarren_2r42a","3700555941"
"ugray94","8355143281"
"pgeorge.69","1629954296"
"asmith87","4142188836"
"angel39_p","9968183315"
"nicholaskelly71","5092215267"
"williamwood_7aa","3074092386"
"@lynchalicia","4919454662"
"thompsondaniel_cka","4962013408"
"matthewlevine.","3238377350"
"kaitlyncampbell61","3469893257"
"moorecaroline.starkwhitney","8343959874"
"@hernandezkelly","4400379768"
"@cmunoz","7474203989"
"morrisjennifer.","6574371861"
"zacharywilliams.47","5298938252"
"@leonellen","9255423254"
"adrienne67_7v","4813467464"
"pjames.58","8332938738"
"bmcmahon39","2110107621"
"manuel1694","7337697006"
"ucopeland14","2075702730"
"vhays12","3872555348"
"melindamorris47","5676043942"
"anngonzalez.87","6689066644"
"maria85_i7","2757614298"
"kelleyjerry.","4636734100"
"smithlarry_wjw9","9907456341"
"yarcher_5g","7225288601"
"jacob1868","2197097405"
"claudiahernandez.79","6929716983"
"michael80_5rgx","6902870012"
"anthony9841","5738992602"
"ozimmerman.","6887822557"
"olsenanthony57","3922348968"
"joycerobinson31","3524928276"
"bjones.76","1385209364"
"@meghan57","7788133674"
"kliu.","6582409797"
"eric47.","0216461383"
"dawn9890","9281516508"
"whickman.kingfelicia","8803963459"
"spencerrivas_dfvr","7548239965"
"kristenhughes82","4398848038"
"josephgregory67","9335891757"
"tony03_sy","9640090227"
"tford56","9071433748"
"anitawong.gregory60","0418613445"
"jeffreyturner74","0419871322"
"maria29_cbuks","1151747773"
"staffordmatthew92","8938626657"
"@madisoncolon","1670375224"
"jennifer9015","3703216005"
"@brooke14","8425669676"
"@adamsstephen","8100920065"
"xrose_a","0665513973"
"vanessajackson77","1933912690"
"@valerie13","9153259309"
"edward0778","2575734054"
"malikwhite.psanchez","9532929135"
"deborahscott_l","8701130680"
"alloyd22","2114032306"
"robert4227","7440589003"
"@utucker","9368328471"
"@sarahmartinez","0783046021"
"sierra18_we1u","5802916016"
"@hernandezpaul","5433016794"
"barryturner_w5","8549341798"
"@abigail77","6050763428"
"@sanchezdoris","8084349313"
"nathanmcdaniel_ckz","9817122326"
"harold5234","9603039411"
"ynguyen93","4681521771"
"@zrobinson","2615311944"
"rodriguezdavid65","5833123663"
"eric41_aiof","6641804371"
"kcantrell.jamie85","2161632738"
"@kaitlyn86","3842384386"
"lawrencekelly_qzq44","7078919323"
"kayla73.88","2632354405"
"joe00_71cs","7417464286"
"mendozajason_d4t","0201890352"
"suzannedavis49","8770856252"
"luis4368","0943661019"
"drobinson.82","4931041431"
"michelleramsey_5","1743813682"
"@bellpaul","1783277669"
"@briana95","0569985242"
"christopher5686","2332597116"
"mary80.glennshah","6226138095"
"seanarnold.","9471954262"
"@kelly91","1282840428"
"@pgonzalez","1105044918"
"dodsonthomas_ugpa","2629001478"
"brian59.millersarah","5724360011"
"johnjennings.44","9729318877"
"@markmatthews","5639787436"
"jason97.","5072757196"
"khall.","1622017611"
"rbell17","1015015955"
"petersmark.64","5391883536"
"patricia0237","8196746185"
"austindavis.26","0543460788"
"erinmcdaniel_xqq8i","0685954775"
"vrogers_d7","1754242506"
"heathergarcia_mt3","7726933584"
"@nathanieltodd","4585077690"
"fsullivan_23oi9","7458832052"
"hbarton.","5500062665"
"arivera.courtneythompson","9378592306"
"eelliott_3c","9003859363"
"diane40_u","9941801659"
"@alexanderking","8220242815"
"ruizrobert_2oqrx","1880904429"
"griffithcarrie.62","0950189386"
"kristi20.","9013733186"
"jason01_g","2110520825"
"mccluregregory62","8411859407"
"palmerapril26","1704203667"
"garyramirez_s","3425369890"
"chenmatthew.66","5954368088"
"@xbaird","3777846919"
"sjames20","7108490823"
"joseph50.98","5643795202"
"tatebrenda_k0kh","1164794215"
"ypadilla68","9481284690"
"steelesamuel.33","7082140020"
"yhernandez.","4087745083"
"michael28_7","5257243359"
"cynthiaholland.","3053812724"
"@kevin42","3148444611"
"brownbradley79","2959435036"
"catherinewashington52","9129936056"
"@walkerpaul","7303731076"
"aweaver69","1272101309"
"brittany10.71","2770757965"
"vmiddleton_v","7617329704"
"zmccarthy_m6h2a","6222549671"
"medinajames26","6509308669"
"bgibson46","0495497510"
"alexis86_2g","3569346304"
"@sfrederick","9456494242"
"gabrielle32_hg6","2332293619"
"bgoodwin30","3147345830"
"torresmelissa_r3f","9189820260"
"@woodeugene","0580491390"
"@ianderson","2214162850"
"sarahwilliams21","7452333338"
"fbates98","4069967288"
"@anthonybarker","5833242490"
"wmoore.84","9359832755"
"lauren10.crawfordmitchell","6973991472"
"deanmichael.59","7986256032"
"brodriguez_m","1671228694"
"lance37.morrisondesiree","0448388008"
"zachary47.ehernandez","1040162392"
"@craigbutler","1070293934"
"carterjonathan.","2097070348"
"barbara6193","7900860797"
"bautistascott_v9w58","2333527397"
"whitekathy.","7548085032"
"lawsonanthony36","4075721520"
"dfields25","0423303128"
"joeblack58","2627634883"
"ythornton45","6139593985"
"patricia55.ntaylor","1064525557"
"@joe12","3621919808"
"bethlopez85","7825283505"
"conniemccarthy_ts4zj","0206417120"
"rodney5717","2182310611"
"courtneycarr64","9339336231"
"antoniowalters99","5607395381"
"@matthewschristina","1894949406"
"nallen_lb","9907136678"
"johnwiggins.garrettjason","2687966972"
"kristine60_2","6082500091"
"@sotothomas","2079142295"
"donaldjones73","7193699477"
"barrettjohn89","7080976504"
"jodythomas.","6481737882"
"samanthapowell.christopher67","9537344047"
"@williamsjames","8641791494"
"michaelgonzalez_8hr","4769714903"
"@brian98","4187067254"
"@victorevans","5152191456"
"justinhall.41","0854890683"
"cherrystephanie25","8255749705"
"patriciacohen.87","4879111386"
"sarah78_8k","4614282535"
"yateskimberly10","2614830109"
"michelleharvey_y","1336484918"
"@elizabeth62","1818092559"
"garyavila91","3527693690"
"jasonkemp_6k9a","1998092443"
"lorimassey51","1977038601"
"@wkim","9947215346"
"adamseric32","0135124962"
"stewartnathan_z","5110659338"
"@nmurray","2768981196"
"@melaniecarter","2855318634"
"joshua9190","6953063479"
"@williamslinda","5598984522"
"@robert81","4238237565"
"@brittany36","0095556111"
"millercarrie_f8q7r","1973706853"
"carolinemccoy31","4527101548"
"jacobbailey.61","2815854434"
"gayharry.darrell81","7253306766"
"jessesnyder.qbuck","9343193315"
"chase50_h","9310060465"
"gsloan.","3290889849"
"trevor41.33","0746434137"
"larry49.","6660333902"
"@fhicks","4215833375"
"@loriwebb","4783465044"
"nicholas37.","7249703358"
"wheeleralexandria_d","6025960491"
"@juanryan","1440387535"
"rebeccaguzman69","6734025029"
"stephanie71_8","7397491105"
"bianca89.70","2381776728"
"@ggomez","2475382815"
"@hugheskeith","7898223116"
"stevenmorales_n","8302359205"
"ejohnson_tffv","5378813933"
"@gball","2813983652"
"kurtstevenson49","2742039437"
"eward.23","5818054479"
"kwashington.hooverjessica","3749578857"
"kholloway_t","8320452708"
"jameswilliams_90cm","1018515891"
"@fraziervanessa","9748301691"
"kevin3482","8485105625"
"@tross","6757108444"
"bobby16.howelljohnny","7264830855"
"ajackson.","5227277570"
"mwagner.","9480168333"
"martha78.","8767973456"
"alexander89_u3","7566441000"
"coopergina.ohoward","7051094718"
"william98.81","7598935640"
"@michaelcoffey","9457501879"
"@aaronwarner","3216232970"
"cameron62_t62f6","2635524682"
"donna34_eg2f","9808084476"
"mary25_wfctg","8865029031"
"murphyolivia.kristinbrooks","3095953890"
"amyvillarreal.wrightcarl","3850560943"
"danielwallace_u5pu4","2287287588"
"brooksanthony40","7042013454"
"wnelson.floresamber","6071119440"
"markharris.89","7071855802"
"robertclark.valerie88","0379860463"
"justin2187","2082666059"
"@munozbrittany","8997282471"
"shortshelia32","7661547539"
"@april83","4114981379"
"@wmartin","7796574070"
"@hschultz","3157554000"
"myershunter32","2262187961"
"morganisabella.26","7509500372"
"hernandezmelissa.richjamie","8569447489"
"chandlerveronica.63","8689319337"
"michelle05.43","0467146020"
"zacharypowell.","0066043752"
"taylornathan42","8147111563"
"jonesemma.deborahcolon","4488878810"
"judy6264","4431366603"
"raymond01_vcd6u","1182115717"
"aguilarmichael.58","6197654088"
"wilsoncrystal39","6232516380"
"cfuller_tyt","9123021763"
"ribarra.luis81","8588773335"
"lawrence36.griley","3042565059"
"@fharvey","1118575392"
"rcrawford46","6030568149"
"tlang86","5206954118"
"petersonsusan_iqr6m","2546983149"
"ryan70.kmoody","1878245688"
"megan00_8ls6w","1547242482"
"@dcummings","8575588991"
"@hguerra","5350650522"
"@james71","4480543719"
"scott75.gpena","9632940271"
"stephanie66.","1561416114"
"jeanette3734","4007761851"
"@denise43","8464160212"
"@randallcooper","6293190554"
"@jasonyates","7597922525"
"charles08.codyortiz","6666061388"
"michelle65_cezj","8400446968"
"johnrivera79","7089306633"
"michael64.","1083492067"
"qvaldez.","1808690493"
"kruegerrobert42","7571584672"
"james22_4","2257491902"
"elizabethpatterson43","4523295142"
"@storres","8417089441"
"allendaniel_29wji","9371326137"
"@wilsondavid","5526880410"
"@smithbrooke","2364153732"
"@curtisjudy","4049547974"
"brenda5888","6269720306"
"bradley1988","3597740816"
"wwilliams.","0448256273"
"vancecrystal41","4671817990"
"vmatthews52","1960640328"
"martincampbell_nr7","8671251208"
"michaelmurillo65","7032685076"
"@cathy61","2383059628"
"travis3614","1451390260"
"ipeterson.sarahaustin","0743711441"
"yrose.70","3966833153"
"kayla36_xgkju","6587269573"
"@jorge48","9412809911"
"vparker73","0654977646"
"victoria74_w","3068706051"
"xyu.davisrichard","8280762956"
"kennethallen_vj","0800532605"
"@joseblack","0762812090"
"rgraham.71","6984099633"
"elizabethjohnson_65","8684786769"
"rebecca25.njenkins","6532925758"
"noahgoodman55","5094002112"
"bernardjennifer41","6317671709"
"@madelinepowell","6470083424"
"hollygonzalez.66","7652138407"
"hansenjulia_wx6","6612607578"
"alishapayne.55","5542222124"
"sandra2111","8848570719"
"@robert16","6989303872"
"jennagarcia80","5740378611"
"timothyhill71","0854636227"
"@avilalisa","7879536438"
"cynthiagrant_u76","8399894507"
"corey5446","4179849208"
"dawn53_m","4622477882"
"@anthony86","7397985587"
"michael8019","1126807920"
"erincamacho_zqprp","3396631990"
"@rebeccaadkins","8567135104"
"@bonniemcfarland","1016442040"
"sjames72","2941417238"
"@samantha66","9592208525"
"shawchristine50","7935141464"
"emilyunderwood_z4a","8882710953"
"@millerbarbara","2446245102"
"aglass.21","3951050907"
"zallen.paul70","8056298409"
"qgonzales97","1125762946"
"theresa67_b","5157084518"
"eclark_o2lp6","8472879903"
"lpetty_t7y","4858701086"
"kwalker.fgibson","0057018737"
"@kimberlypage","5985183357"
"@matthew60","3425637840"
"melindareeves30","2807839976"
"imontes_gxq","2228457735"
"vernon47_1p","9235978474"
"kwilson.","5574897843"
"goodwinsusan66","2187733867"
"sspencer_q8","2219708156"
"cunninghamamanda.10","7431959795"
"lwalters48","7647493863"
"sarahthomas.","3801903482"
"@ubender","2335728879"
"@mperez","2934344527"
"hfreeman_zbpiy","2952706867"
"joan00.52","8025473189"
"halejeff90","1217340103"
"howardpedro88","6616195966"
"@brandon97","5851829800"
"xbenton_2u0","0365004296"
"richardcrawford87","6078814312"
"mathiswilliam_14r","8080754237"
"jpalmer.","8608220153"
"@cruzchristopher","0177335035"
"khanelizabeth38","4197650371"
"@heather07","8926573839"
"@jennifermoreno","7154873622"
"qnguyen_n3u7o","4249352754"
"@watsonheather","4684510848"
"@harrisrichard","3058742136"
"hollandchristine_ctk","9318075277"
"@ithomas","6583425818"
"michelleperkins_4","5554463171"
"@kenneth79","5997100667"
"sanchezvanessa37","4437701251"
"mtaylor_t4um","8202389926"
"kbaxter.","2731399455"
"danielwallace65","6148278211"
"feliciamurphy13","4705871198"
"christopher09.38","1607753930"
"melissa9192","4543521622"
"@michaeljohnson","9924579792"
"@james33","7800705326"
"maciasryan_vnb7","6745790290"
"alexanderstephanie84","3467225827"
"peggy0742","7817725663"
"bwhite_p","8644831622"
"@joel27","3480915595"
"johnstonsuzanne_p","8424840338"
"kara38_jv42","0075398226"
"@shepardbailey","5624107497"
"@benjaminwoods","9085786088"
"ycraig.","1759742388"
